            Unix Timestamp,               UTC_Date_&_Time,                 Colombia Time,       Battery,   Temperature,           PAR,  Acceleration X,  Acceleration Y,  Acceleration Z
1678932720,           2023-03-16 02:12:00,           2023-03-15 21:12:00,3.54,26.929,-0.1,1168,175,127
1678933620,           2023-03-16 02:27:00,           2023-03-15 21:27:00,3.54,26.938,0.1,1112,176,208
1678934520,           2023-03-16 02:42:00,           2023-03-15 21:42:00,3.54,26.946,0.1,1168,175,127
1678935420,           2023-03-16 02:57:00,           2023-03-15 21:57:00,3.54,26.946,0.1,1112,176,209
1678936320,           2023-03-16 03:12:00,           2023-03-15 22:12:00,3.54,26.913,0,1176,179,127
1678937220,           2023-03-16 03:27:00,           2023-03-15 22:27:00,3.54,26.954,0.2,1113,177,208
1678938120,           2023-03-16 03:42:00,           2023-03-15 22:42:00,3.54,26.946,0,1176,179,127
1678939020,           2023-03-16 03:57:00,           2023-03-15 22:57:00,3.54,26.971,0.1,1176,179,127
1678939920,           2023-03-16 04:12:00,           2023-03-15 23:12:00,3.54,26.929,0,1176,179,127
1678940820,           2023-03-16 04:27:00,           2023-03-15 23:27:00,3.54,26.946,0.2,1112,176,208
1678941720,           2023-03-16 04:42:00,           2023-03-15 23:42:00,3.54,26.913,0.1,1169,179,127
1678942620,           2023-03-16 04:57:00,           2023-03-15 23:57:00,3.54,26.946,0.2,1112,176,208
1678943520,           2023-03-16 05:12:00,           2023-03-16 00:12:00,3.54,26.962,0,1112,179,208
1678944420,           2023-03-16 05:27:00,           2023-03-16 00:27:00,3.54,26.954,0,1176,184,135
1678945320,           2023-03-16 05:42:00,           2023-03-16 00:42:00,3.54,26.962,0.3,1168,173,127
1678946220,           2023-03-16 05:57:00,           2023-03-16 00:57:00,3.54,26.954,0,1112,176,209
1678947120,           2023-03-16 06:12:00,           2023-03-16 01:12:00,3.54,26.962,0,1116,176,209
1678948020,           2023-03-16 06:27:00,           2023-03-16 01:27:00,3.54,26.954,0.1,1113,176,208
1678948920,           2023-03-16 06:42:00,           2023-03-16 01:42:00,3.54,26.971,0.1,1110,176,209
1678949820,           2023-03-16 06:57:00,           2023-03-16 01:57:00,3.54,26.954,0.2,1113,176,211
1678950720,           2023-03-16 07:12:00,           2023-03-16 02:12:00,3.54,26.962,-0.2,1168,175,127
1678951620,           2023-03-16 07:27:00,           2023-03-16 02:27:00,3.54,26.954,-0.1,1112,179,207
1678952520,           2023-03-16 07:42:00,           2023-03-16 02:42:00,3.54,26.971,0,1112,179,208
1678953420,           2023-03-16 07:57:00,           2023-03-16 02:57:00,3.54,26.962,0.1,1120,179,208
1678954320,           2023-03-16 08:12:00,           2023-03-16 03:12:00,3.54,26.954,-0.1,1113,177,208
1678955220,           2023-03-16 08:27:00,           2023-03-16 03:27:00,3.54,26.929,0.1,1167,175,127
